DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Pos_Signal_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Context_Type,Signal_Type,Signal_Strength,Neg_Signals,Rejection_Reason
sb;8;9699,8,2,1,yes,ab,keiner,Hermopolites,10. Mai 79,0079-05-10,,,πυρου,4,αρταβων,22,δραχμαι,46.54,6,1,7,0,yes,yes,no,,,,"πυροῦ ἀρταβῶν 2 ἐκ δραχμῶν 11 ἀργ υρίου δραχμαὶ 22
9 τιμῆ ς πυροῦ ἀρταβῶν 4 πεπραμένω ν εἰς δαπ άνην Ἐπιμάχ ου",PRICE,"rate_construction,priceword_ext",0.8,,
sb;8;9699,8,3,1,yes,ab,keiner,Hermopolites,10. Mai 79,0079-05-10,,,πυρου,1,αρταβησ,8,δραχμαι,44.93,5,1,5,0,no,yes,no,,,,"διατετακθ είσης αὐτῷ
διʼ ἡμῶν πρὸς εὐθηνίαν πυροῦ ἀρτάβης 1 ἀργ υρίου δραχμαὶ 8
Ἐπιμάχο υ τὰς Ἀμβρύο νι κηπ",PRICE,priceword_ext,0.6,,
stud.pal;22;56,1,1,1,yes,ab,Ratio sumptus,Soknopaiu Nesos (Arsinoites),II - III,,0101,0300,κριθησ,2,αρταβαι,16,δραχμαι,34.77,1,18,18,0,no,yes,no,,,,"ος ὀβολοὶ 24
γλυκυου ὀβολοὶ 20
κριθῆς δραχμαὶ 16
πρόζυμα δραχμαὶ 4
κυνί δραχμαὶ 8
προσωπίτιον προσοπιδιν δραχμαὶ 14
ἄρτων ἀρτάβαι 2 δραχμαὶ 21
στροβίλου ὀβολοὶ 8",PRICE,priceword_ext,0.6,,
upz;1;14,1,1,1,yes,ab,Apollonios Indienststellung,Memphis,nach 23. Febr. 157 v.Chr.,,-0157-02-23,,πυρων,,,150,δραχμασ,46.07,4,-1,4,0,no,yes,no,,,,"οἵσα καὶ οἱ ἄλλοι λαμβάνουσι λαμβάνουσι ν , δραχμὰς 150
καὶ πυρῶν ἀρ τάβας 3 , ἀφʼ ὧν πυρῶν ἀ",PRICE,"rate_construction,priceword_ext",0.8,,
upz;1;14,1,2,1,yes,ab,Apollonios Indienststellung,Memphis,nach 23. Febr. 157 v.Chr.,,-0157-02-23,,πυρων,,,150,δραχμασ,37.05,11,-1,11,0,no,yes,no,,,,"οἵσα καὶ οἱ ἄλλοι λαμβάνουσι λαμβάνουσι ν , δραχμὰς 150
καὶ πυρῶν ἀρ τάβας 3 , ἀφʼ ὧν πυρῶν ἀ ρτέβ ην
ἀρ τάβην 1 καὶ",PRICE,"rate_construction,priceword_ext",0.8,,
upz;1;14,2,1,1,yes,ab,Apollonios Indienststellung,Memphis,nach 23. Febr. 157 v.Chr.,,-0157-02-23,,πυρων,,,150,δραχμαισ,26.36,3,-1,3,0,no,no,no,,,,"τῇ Μέμφει ἐπιγόνους προσλαμβάνεσθαι προσειλα αι
ἐπὶ δραχμαῖς 150 καὶ πυρῶν ἀρ τάβαις 3 , ἀφʼ ὧ ν τίθεσθαι",OTHER,,0.0,,
upz;1;14,2,3,1,yes,ab,Apollonios Indienststellung,Memphis,nach 23. Febr. 157 v.Chr.,,-0157-02-23,,σιτονιον,1,αρταβην,100,δραχμων,48.94,2,31,31,0,no,yes,no,,,,"δὲ οἷς ἂν γίνηται καὶ τὸ σιτώνιον σιτόνιον ἐκ δραχμῶν 100 , ἐκθεῖναι
ταῦτα ταῦτα μετʼ μεθʼ ἐνιαυτὸν ἐνειαυτὸν , προσανενέχθη προσανενέκχθη
δὲ διότι ὡς ὁς ἂν προσταχθῆι προσταγχθῖη τίθεσθαι τίθεστα αὐτῶι
μεθʼ ἑνιαυτὸν πυρῶν ἀρτάβην 1 , τοῦ δὲ λοιποῦ
τῆς ἀρτάβης",PRICE,rate_construction,0.8,,
upz;1;14,2,4,1,yes,ab,Apollonios Indienststellung,Memphis,nach 23. Febr. 157 v.Chr.,,-0157-02-23,,πυρων,1,αρταβην,100,δραχμων,36.41,11,1,11,0,no,yes,no,,,,"προσταχθῆι προσταγχθῖη τίθεσθαι τίθεστα αὐτῶι
μεθʼ ἑνιαυτὸν πυρῶν ἀρτάβην 1 , τοῦ δὲ λοιποῦ
τῆς ἀρτάβης ἐκ δραχμῶν 100",PRICE,rate_construction,0.8,,
upz;1;92,1,1,1,yes,ab,Rechnung,Memphis,30. Mai 159 v.Chr.,-0159-05-30,,,σιτου,,,460,δραχμασ,28.9,4,-1,4,0,yes,yes,no,,,,"τιμὴν ἕως ἥως
Φαρμοῦθι 30
δραχμὰς 460
γίνονται σίτου ἀρ τάβαι 5 1/2
τιμὴν δραχμὰς 1600",PRICE,priceword_ext,0.6,,
zpe;197;205_1,1,1,1,yes,ab,Loan of money with interest in kind,"Bakchias (Arsinoites, Ägypten)",Mitte - Ende II,,0126,0200,πυρου,,,300,δραχμασ,35.17,9,-1,9,0,yes,yes,no,,,,"α χμ- κ εφα
λαίου ἀργ υρίου δραχμὰς 300 κ αὶ λ οι πὸν τιμῆς τειμῆς πυροῦ
νέου καθαρο ῦ ἀδ όλου μέτρῳ δρόμῳ",PRICE,priceword_ext,0.6,,
bgu;16;2611,1,2,1,yes,ab,Letter,"Herakleopolites, Ägypten",17. Dez. 10 v.Chr.,-0010-12-17,,,πυρου,500,αρταβων,200,δραχμων,55.01,4,1,4,0,no,yes,no,,,,"θε ἐν τῇ Βουσίρει χάρ ε ιν
πυροῦ ἀρταβῶν 500 ἐκ δραχμῶν 200 · ἐπὶ τόπου
ε ἴποι σοι·",PRICE,rate_construction,0.8,,
bgu;16;2668,1,1,1,yes,ab,Private Account,Herakleopolites,ca. 21 v.Chr. - 5 n.Chr.,,-0021,0005,πυρου,10,αρταβασ,5,ταλαντα,28.9,4,6,10,0,no,no,no,,,,"ὑπόμν η μα Παππίωνος
περὶ τάλαντα 5
περὶ πυροῦ ἀρταβῶν μυριάδων 10000
κρομμύων ἀρτάβας 10
μέλιτος χ οί νικες 100",OTHER,,0.0,,
bgu;3;800,1,2,1,yes,ab,keiner,Arsinoites,30. Jan. 158,0158-01-30,,,πυρου,5,αρταβαι,100,δραχμαι,32.88,3,1,4,0,no,no,no,,,,"ς π έν τ ε , γί νονται δραχμαὶ 100
πυροῦ ἀρτάβαι 5 , ἃς καὶ ἀποδώσομεν ἀποδώσωμεν ἐν μη",OTHER,,0.0,,
bgu;3;800,1,4,1,yes,ab,keiner,Arsinoites,30. Jan. 158,0158-01-30,,,πυρου,5,αρταβαι,100,δραχμαι,34.91,2,1,3,0,no,no,no,,,,"καὶ πυροῦ ἀρτάβας πέν
τε, γί νονται δραχμαὶ 100 πυροῦ ἀρτάβαι 5 , ἃς καὶ ἀποδώ
σομεν ἀποδώ",OTHER,,0.0,,
bgu;6;1239v,1,1,1,yes,ab,Bericht mit Abrechnung,unbekannt,II v.Chr.,,-0200,-0101,σιτωι,,,24,ταλαντα,26.36,3,-1,3,0,no,no,no,,,,"ἑξαρμάρτυ ρον

ς ἔτους 6 αφ σιτωι 1 ἔτους τάλαντα 24 2 ἔτους 24",OTHER,,0.0,,
bgu;8;1749,1,4,1,yes,ab,Löhnungszahlung und Kornlieferung an die in den Gau abkommandierten Fünfarurenmänner,Herakleopolites,17. Aug. 63 v.Chr.,-0063-08-17,,,πυρου,2,αρταβασ,3000,δραχμασ,30.37,3,3,6,0,no,no,no,,,,"καθῆκον ἐγλόγισμα εἰς Μεσορὴ
ἑκάστωι χα λκοῦ δραχμὰς 3000 , πυροῦ ἀνη λωτικῶι ἀρτάβας 2 , τὰ συναγόμενα χα λκοῦ τάλαντα 204",OTHER,,0.0,,
bgu;8;1749,1,5,1,yes,ab,Löhnungszahlung und Kornlieferung an die in den Gau abkommandierten Fünfarurenmänner,Herakleopolites,17. Aug. 63 v.Chr.,-0063-08-17,,,πυρου,2,αρταβασ,204,ταλαντα,27.96,3,10,10,0,no,no,no,,,,"χα λκοῦ δραχμὰς 3000 , πυροῦ ἀνη λωτικῶι ἀρτάβας 2 , τὰ συναγόμενα χα λκοῦ τάλαντα 204
πυροῦ ἀνη λωτικῶι 816 καὶ ἀ πὸ τοῦ 19",OTHER,,0.0,,
chr.wilck;;159,1,1,1,yes,ab,keiner,Latopolites,1. Juni 108 v.Chr.,-0108-06-01,,,πυρου,25,αρταβασ,8,ταλαντα,27.83,5,1,6,0,no,no,no,,,,"2 ἑ κ άστωι τ οῦ μη νὸς τάλαντα 8 3000 ,
πυροῦ ἀρτάβας 25 , τὰ αἱροῦντα 4 μ η νῶν",OTHER,,0.0,,
chr.wilck;;159,1,3,1,yes,ab,keiner,Latopolites,1. Juni 108 v.Chr.,-0108-06-01,,,πυρου,25,αρταβασ,8,ταλαντα,29.46,4,1,5,0,no,no,no,,,,"προκείμενον ἦι, ἑκάσ τ ωι τοῦ μη νὸς τάλαντα 8 3000 , πυροῦ ἀρτάβας 25 ,
γίνονται τάλαντα 8 3000 ,",OTHER,,0.0,,
cpr;1;230,1,1,1,yes,ab,keiner,Arsinoites,157 - 158,,0157,0158,σιτι,,,80,δραχμασ,25.16,15,-1,15,0,yes,yes,no,,,,"παρʼ Ἀπίωνος ἀργυρίο υ
δραχμὰς ὀγ δοήκοντα δραχμὰς 80
τιμῆς τειμῆς χόρτου
ἀ ρουρῶν δύο 2 κ α ὶ
σιτι κῶν ἐδαφῶ ν
δωρου ἃς κ αὶ",PRICE,priceword_ext,0.6,TAX,
cpr;6;23,1,2,1,yes,ab,keiner,Pesla (Hermopolites) oder Hermopolis,23. Sept. 303 (?),0303-09-23,,,σιτου,1.5,αρταβη,600,δραχμων,32.04,31,11,31,0,no,yes,no,,,,"άμια 3
γ ίνεται τοῦ ἐπιστάλμ ατος σίτου ἀπὸ γε νήμ ατος 18 καὶ 17 καὶ 10
ἀρτάβη 1 1/2 ἐκ δραχμῶν καὶ ο ἴ νου ἀ πὸ γενήμ ατος τοῦ αὐτοῦ κερ άμια 2
ἐκ δραχμῶν 600 καὶ κερ άμιον 1 δραχμῶν 500 καὶ",PRICE,rate_construction,0.8,,
cpr;6;23,1,3,1,yes,ab,keiner,Pesla (Hermopolites) oder Hermopolis,23. Sept. 303 (?),0303-09-23,,,σιτου,1.5,αρταβη,300,δραχμων,33.92,14,57,57,0,no,yes,no,,,,"νήμ ατος 18 καὶ 17 καὶ 10
ἀρτάβη 1 1/2 ἐκ δραχμῶν καὶ ο ἴ νου ἀ πὸ γενήμ ατος τοῦ αὐτοῦ κερ άμια 2
ἐκ δραχμῶν 600 καὶ κερ άμιον 1 δραχμῶν 500 καὶ δεύτερον ἀπὸ ῥύσ εως
19 καὶ 18 καὶ 11 κερ άμια 3 ἐκ δραχμῶν 300 .
ἐσημ ειωσάμην ἀπὸ γενήμ ατος 18 καὶ 17 καὶ 10 σίτου ἀρτ ά βη ν μίαν ἥμισυ ημι 1",PRICE,rate_construction,0.8,,
cpr;6;75,1,1,1,yes,ab,Zahlungsauftrag,Hermopolites,26. Jan. - 24. Febr. 301,,0301-01-26,0301-02-24,σιτου,8,αρταβ,6,δραχμων,52.38,5,3,8,0,no,yes,no,,,,"ἀρτάβαι 8 λογισθ εῖσαι αὐ ταὶ
ἐκ δραχμῶν 6 ἐση μ ειωσάμην σίτου
ὀκτὼ 8 ἀρτάβ ας ἐκ δρα χ μ ῶν ἑξα",PRICE,rate_construction,0.8,,
cpr;8;22,2,1,1,yes,ab,Liste von Einnahmen und Ausgaben,Hermopolites,nach 10. Okt. 314,,0314-10-10,,σιτου,30,αρταβων,9,ταλαντα,43.61,8,2,8,0,no,yes,no,,,,"ἐπὶ κωμ
κνιδίων 30 ἐκ δραχμῶν 1800 τάλαντα 9
καὶ ἀπὸ τῶν ἀρταβῶν 30 σίτου ὧν κα τή λλαξας
τῷ ἀπὸ Ἄρεως",PRICE,rate_construction,0.8,,
o.ashm;;9,1,1,1,yes,ab,keiner,unbekannt,II - I v.Chr.,,-0200,-0001,σιτου,,,650,ταλαντα,36.12,4,-1,4,0,yes,yes,no,,,,"λόγος Ἀμενώ θου
τιμὴ σίτου σεί τ ου τάλαντα 650
α 130 .",PRICE,priceword_ext,0.6,,
o.bodl;2;1776,1,1,1,yes,ab,keiner,Theben,II - III,,0101,0300,πυρου,11,αρταβ,84,δραχμ,26.3,3,1,4,0,no,no,no,,,,"61 ὀβολ 5 5
σο 8 δραχμ 84
πυροῦ ἀρταβ 11 2 πυροῦ ἀρταβ 9 .
πυροῦ",OTHER,,0.0,,
o.bodl;2;1780,1,1,1,yes,ab,keiner,Theben,6 - 5 v.Chr. (?),,-0006,-0005,πυρου,1,αρταβ,4,δραχμ,40.86,4,1,4,0,no,yes,no,,,,"1/2 1/4 ἐκ δραχμῶν 8
ε 1/3 πυροῦ ἀρταβ 1/12 α δραχμ 4 πυροῦ ἀρταβ 2 γίνονται πυροῦ ἀρτάβαι 2",PRICE,rate_construction,0.4,,
o.bodl;2;1780,1,2,1,yes,ab,keiner,Theben,6 - 5 v.Chr. (?),,-0006,-0005,πυρου,2,αρταβ,4,δραχμ,44.56,2,1,3,0,no,yes,no,,,,"8
ε 1/3 πυροῦ ἀρταβ 1/12 α δραχμ 4 πυροῦ ἀρταβ 2 γίνονται πυροῦ ἀρτάβαι 2 1/12
ἀρουρ",PRICE,rate_construction,0.4,,
o.bodl;2;1780,1,3,1,yes,ab,keiner,Theben,6 - 5 v.Chr. (?),,-0006,-0005,πυρου,2.083333,αρταβαι,4,δραχμ,30.18,6,1,7,0,no,yes,no,,,,"8
ε 1/3 πυροῦ ἀρταβ 1/12 α δραχμ 4 πυροῦ ἀρταβ 2 γίνονται πυροῦ ἀρτάβαι 2 1/12
ἀρουρ 1 1/2 πυροῦ ἀρταβ",PRICE,rate_construction,0.4,,
o.bodl;2;1825,1,1,1,yes,ab,keiner,Theben,II - III,,0101,0300,πυρου,2,αρταβασ,56,δραχμασ,29.59,3,1,3,0,no,no,no,,,,"τέρου πρὸς Εὐδαίμ ονα .
ἔσχο ν πυρου ἀρτάβας 2 δραχμὰς 56
ὧν οἰκοδό μοις 14 δραχμαὶ 56",OTHER,,0.0,,
o.bodl;2;1828,1,1,1,yes,ab,keiner,Theben,II,,0101,0200,πυρου,1,αρταβη,20,δραχμαι,27.83,5,1,6,0,no,no,no,,,,"ἔτους Φαῶ φι 3 δραχμαὶ 20
ἄλ λη πυροῦ ἀρτάβη 1
ἄλ λη πυροῦ ἀρτάβη 1",OTHER,,0.0,,
o.bodl;2;1859,1,2,1,yes,ab,keiner,Ta Memnoneia (Theben) oder Hermonthis (?),II - III,,0101,0300,πυρου,2,αρταβασ,37,δραχμασ,26.3,3,1,3,0,no,no,no,,,,"Παῦ νι 19 δραχμὰς 10
καὶ ὁμοίως πυροῦ ἀρτάβας 2 δραχμὰς 37 1
γίνονται ἐπὶ τὸ α ὐτὸ",OTHER,,0.0,,
o.bodl;2;976,1,1,1,yes,ab,keiner,Theben,spätes II - frühes III,,0176,0225,πυρου,,,37,δραχμασ,26.01,1,-1,1,0,no,no,no,,,,"Ὀννώφριος ὑπ ὲρ τι μῆς διπ λῆς
πυροῦ δραχμὰς 37 5 .",OTHER,,0.0,,
o.cair;;126,1,1,1,yes,ab,Conto in denaro,Oberägypten,II,,0101,0200,κριθ,,,4,δραχμαι,29.4,8,-1,8,0,yes,yes,no,,,,"ς δραχμαὶ 8
Ἐπώνυχο ς Τηρη τ δραχμαὶ 4
ὑδραγωγοῖς δραχμαὶ
13 τιμῆς κριθ ῆ ς
Κε φ άλων κα φ",PRICE,priceword_ext,0.6,,
o.cair;;139,1,1,1,yes,ab,Lettera,Oberägypten,III,,0201,0300,πυρου,1,αρταβησ,40,δραχμασ,31.01,4,1,5,0,no,no,no,,,,"ἔλεγες
ον μοι πέμψε τὰς ἀργ υρίου δραχμὰς 40
καὶ πυροῦ ἀρτάβης 1/4 ἐπεὶ ἐπὶ κατάκειμαι
κραβάκτῳ. ἐπεὶ ἐπὶ",OTHER,,0.0,,
o.did;;79,1,1,1,yes,ab,Comptes,Didymoi,"vor (?)
                         ca. 110 - 115",,0110,0115,κριθη,,,12,δραχμαι,32.51,4,-1,4,0,yes,yes,no,,,,"κοῦ 1 δραχμαὶ
μαρσίππων 4
Ὥρῳ δραχμαὶ 12
τιμὴν κριθῆ ς
ἀχύρου τάλαντα
δραχμαὶ 310",PRICE,priceword_ext,0.6,,
o.douch;2;132,1,1,1,yes,ab,Compte en espèces et en nature,Kysis (Oasis Magna),IV - Anfang V,,0301,0425,σιτου,1.5,αρταβη,2000,ταλαντα,29.29,5,1,6,0,no,no,no,,,,"ὁ μ οί ως πάλιν ἀργυρ ίου τάλαντα 2000
ὁμοί ως σίτου ἀρτάβη 1 1/2
ὁμοί ως ὑπὲρ Λατο πολιτῶν",OTHER,,0.0,,
o.heid;;37,1,1,1,yes,ab,Quittung für τιμὴ πυροῦ,Ta Memnoneia (Theben),21. Apr. 71,0071-04-21,,,πυρου,,,4,δραχμασ,32.08,7,-1,7,0,yes,yes,no,,,,"ι ς
Πετεμαρσνο ύφιος ὑπ ὲρ τιμῆς πυροῦ
Μ εμ νονείων 10 ἔτους δραχμὰς 4 . ἔτους 3 Οὐεσπασιανοῦ
τοῦ κυρίου",PRICE,priceword_ext,0.6,,
o.krok;2;287,1,1,1,yes,ab,Le petit monde d'Ischyras,Krokodilo,98 - 117,,0098,0117,κριθην,,,9,δραχμαι,34.66,5,-1,5,0,no,yes,no,,,,"κεφάλαιον κεπάλαιόν ἐστιν, ἀλλὰ
ἐλάχισταί εἰσιν δραχμαὶ 9
εἴτε ἤδε κριθὴν χριθὴν εἴτε ἤδε σῖτο ν ·
μόνον",PRICE,priceword_ext,0.6,,
o.krok;2;287,1,2,1,yes,ab,Le petit monde d'Ischyras,Krokodilo,98 - 117,,0098,0117,σιτο,,,9,δραχμαι,29.9,9,-1,9,0,no,yes,no,,,,"κεφάλαιον κεπάλαιόν ἐστιν, ἀλλὰ
ἐλάχισταί εἰσιν δραχμαὶ 9
εἴτε ἤδε κριθὴν χριθὴν εἴτε ἤδε σῖτο ν ·
μόνον δὲ τω μη απ",PRICE,priceword_ext,0.6,,
o.leid;;168,1,1,1,yes,ab,Receipt for Adaeratio of Wheat,Theben,Mitte III,,0226,0275,πυρου,,,24.020833,δραχμαι,37.18,1,-1,1,0,yes,yes,no,,,,"ς πρ εσβυτέρου Ἀσκλείας ὑπ ὲρ τιμῆς
πυροῦ 1/24 1/48 , δραχμαὶ 16 .",PRICE,priceword_ext,0.6,,
o.leid;;285,1,1,1,yes,ab,Account of Grain and Money,Elephantine oder Syene,IV - I v.Chr.,,-0400,-0001,πυρου,1,αρταβησ,48,δραχμαι,34.16,46,1,46,0,no,yes,no,,,,"Παχ ὼν
πυροῦ ἀρτάβης 1/6 λαχ άνου
εἰς μέρη 4 ἐκ δραχμῶν
ὧν
Θινπαχνοῦμις
Παγχουελπᾶς
Σερῆνος παστ οφόρος
θυγ άτηρ Ψενπατσέβτ ιος
Παπρε μίθης Πουραμ ώνεως ε πυροῦ ἀρτάβης 1/12 λαχ άνου 1/24
εἰς μέρη 2 πυροῦ 1/24 λαχ άνου 1/48 δραχμαὶ 3
Θινπαχνοῦ μις τὸ 1/2",PRICE,rate_construction,0.8,,
o.leid;;285,1,2,1,yes,ab,Account of Grain and Money,Elephantine oder Syene,IV - I v.Chr.,,-0400,-0001,πυρου,1,αρταβησ,48,δραχμαι,30.47,14,1,14,0,no,yes,no,,,,"Ψενπατσέβτ ιος
Παπρε μίθης Πουραμ ώνεως ε πυροῦ ἀρτάβης 1/12 λαχ άνου 1/24
εἰς μέρη 2 πυροῦ 1/24 λαχ άνου 1/48 δραχμαὶ 3
Θινπαχνοῦ μις τὸ 1/2",PRICE,sale_verb,0.5,,
o.leid;;285,1,3,1,yes,ab,Account of Grain and Money,Elephantine oder Syene,IV - I v.Chr.,,-0400,-0001,πυρου,1,αρταβησ,48,δραχμαι,32.15,4,9,13,0,no,yes,no,,,,"ιος
Παπρε μίθης Πουραμ ώνεως ε πυροῦ ἀρτάβης 1/12 λαχ άνου 1/24
εἰς μέρη 2 πυροῦ 1/24 λαχ άνου 1/48 δραχμαὶ 3
Θινπαχνοῦ μις τὸ 1/2",PRICE,sale_verb,0.5,,
o.leid;;382,1,1,1,yes,ab,Receipt for Adaeratio of Wheat,unbekannt,19. Nov. 85,0085-11-19,,,πυρου,,,1,δραχμην,32.51,4,-1,4,0,yes,yes,no,,,,"δια γέγραφε Ταουῆς Ἡρακλείδου
ὑπ ὲρ τιμῆς πυροῦ ὁμολ όγου νομ δραχμὴν 1 ὀβολοὺς 3 1/2
ἔτους 5 Δομιτιανοῦ",PRICE,priceword_ext,0.6,,
o.mich;1;20,1,7,1,yes,ab,keiner,Arsinoites,IV,,0301,0400,πυρου,1,αρταβην,25,δραχμασ,32.88,3,1,3,0,no,no,no,,,,"ἀρτάβας 2 καὶ 1
Πανὲτβ Διοσκου ρίδου πυροῦ ἀρτάβην 1 δραχμὰς 25
Παμοῦτις Ὀφελλίου πυροῦ ἀρτάβ
Μύσθης",OTHER,,0.0,,
o.mich;1;20,1,8,1,yes,ab,keiner,Arsinoites,IV,,0301,0400,πυρου,1,αρταβην,25,δραχμασ,26.82,5,7,7,0,no,no,no,,,,"2 καὶ 1
Πανὲτβ Διοσκου ρίδου πυροῦ ἀρτάβην 1 δραχμὰς 25
Παμοῦτις Ὀφελλίου πυροῦ ἀρτάβ
Μύσθης Ἀπύγχ ι ος πυροῦ ἀρτάβας",OTHER,,0.0,,
o.narm;;58,1,1,1,yes,ab,Registrazione in denaro e generi,Narmuthis (Arsinoites),II - III,,0101,0300,πυρου,10,αρταβαι,5,δραχμαι,29.29,5,1,5,0,no,no,no,,,,"τένακος πυροῦ ἀρτάβαι 10
κριθῆς δραχμαὶ 5
θέρμους μέτρων 8
τκωσης πυροῦ",OTHER,,0.0,,
o.narm;;58,1,2,1,yes,ab,Registrazione in denaro e generi,Narmuthis (Arsinoites),II - III,,0101,0300,κριθησ,10,αρταβαι,5,δραχμαι,36.21,1,3,4,0,no,no,no,,,,"τένακος πυροῦ ἀρτάβαι 10
κριθῆς δραχμαὶ 5
θέρμους μέτρων 8
τκωσης πυροῦ",OTHER,,0.0,,
o.narm;;58,1,4,1,yes,ab,Registrazione in denaro e generi,Narmuthis (Arsinoites),II - III,,0101,0300,κριθησ,42,αρταβαι,24,δραχμαι,25.16,5,8,13,0,no,no,no,,,,"5
θέρμους μέτρων 8
τκωσης πυροῦ ἀρτάβαι 42
π α ππλη σι ν κριθῆς 40
ἱεροῦ προβάτων δραχμαὶ 24
φακοῦ φακος ἄρουραι 25
19",OTHER,,0.0,,
o.stras;1;34,1,1,1,yes,ab,keiner,Oberägypten,I v.Chr. (?),,-0100,-0001,πυρου,5,αρταβασ,50,δραχμασ,29.29,5,1,5,0,no,no,no,,,,"Τεσε νούφ ιος
εἰς τὸ 15 ἔτος πυροῦ ἀρτάβας 5
Θαύτης δραχμὰς 50 γίνονται 50 .
Ἡλιόδωρος.",OTHER,,0.0,,
o.stras;1;47,1,1,1,yes,ab,keiner,Theben,10. Sept. 11 v.Chr.,-0011-09-10,,,κριθ,10,αρταβασ,15,δραχμασ,28.38,5,3,5,0,no,no,no,,,,"Ἁρθώ της Πετεμ ενώφιος τοῦ 19 ἔτους κριθ ῆς
ἀρτάβας 10 δραχμὰς 15 . ἔτους 20 Καίσα ρος Θὼ θ",OTHER,,0.0,,
o.stras;1;48,1,1,1,yes,ab,keiner,Theben,11 - 10 v.Chr.,,-0011,-0010,πυρου,1.25,αρταβην,2,δραχμασ,27.71,6,1,6,0,no,no,no,,,,"καθακ ἱερατικ ῶν τοῦ 19 ἔτους τ
πυροῦ ἀρτάβην 1 1/4 ἀν ὰ δραχμὰς 2 3 ἄνευ προ σδ ιαγραφομένων
καὶ",OTHER,,0.0,,
o.stras;1;659,1,1,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,6,δραχμαι,29.59,3,1,3,0,no,no,no,,,,"τῇ 1 πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 2 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,2,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,8,δραχμαι,27.94,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 2 πυροῦ ἀρτάβαι 700 δραχμαὶ 8
τῇ 3 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,3,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,6,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 8
τῇ 3 πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 4 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,4,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,6,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 4 πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 5 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,5,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,4,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 5 πυροῦ ἀρτάβαι 700 δραχμαὶ 4
τῇ 6 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,6,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,6,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 4
τῇ 6 πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 7 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,7,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,16,δραχμαι,27.94,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 6
τῇ 7 πυροῦ ἀρτάβαι 700 δραχμαὶ 16
τῇ 8 πυροῦ ἀρτάβαι 700 δραχμαὶ",OTHER,,0.0,,
o.stras;1;659,1,8,1,yes,ab,keiner,Oberägypten,IV - VI,,0301,0600,πυρου,700,αρταβαι,3,δραχμαι,29.59,3,1,3,0,no,no,no,,,,"πυροῦ ἀρτάβαι 700 δραχμαὶ 16
τῇ 8 πυροῦ ἀρτάβαι 700 δραχμαὶ 3",OTHER,,0.0,,
o.trim;1;36,1,1,1,yes,ab,Account,Trimithis (Oasis Magna),ca. 240 - 275,,0240,0275,πυρου,2,αρταβασ,40,δραχμασ,32.88,3,1,3,0,no,no,no,,,,"ος Σερῆ
νον ἔσχον
πυροῦ ἀρτάβας 2 δραχμὰς 40",OTHER,,0.0,,
