DDB_ID,XML_RelPath,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Score,Block_Match_Count,Grain_Hits,Unit_Hits,Money_Hits,Priceword_Hit,Number_Type_Summary,Num_Tag_Values,Num_Tag_Texts,Snippet_1,Snippet_2,Snippet_3
p.oslo;3;88,p.oslo/p.oslo.3/p.oslo.3.88.xml,Letter concerning the Collection of Taxes,Oxyrhynchos (?),ca. 370,0370,,,2,1,σιτ,,δηναρ,no,num_tag,1;2;2250;22500000,Βσν,"εἴ τι ἀποστέλλειςἀποστέλλις ἀπὸ σου καὶ μὴ οἱ δύο καὶ Θων εἰς ἕνα τόπον· ὁ ἀπερχόμενος ἀπαιτείτωἀπετίτω τὸν παλαιὸνπαλεὸν οἶνον πρωτοτύπως. καὶ πολλάκις σοισυἔγραψα περὶ τῆς ἀπαιτήσεωςἀπετήσεως τῆς ἐχθέσεως, εἰ προεχώρησεν ἢ οὐ· ἀληθῶς τὰ ἐνέχυρα αἴρεταιἔρεται διὰ τὸ λίνον, ἐ ὰν μὴ ἐν τῇ σήμερον ἢ α",,
p.oxy;10;1253,p.oxy/p.oxy.10/p.oxy.10.1253.xml,Military Requisitions,Oxyrhynchos,IV,,0301,0400,2,1,σιτ,,,yes,num_tag,11;2;20;5;50;7;80,β;ε;ζ;ια;κ;ν;π,υ τῷ λαμπροτάτῳ ἐπάρχῳ Αἰγύπτου. γνωστέον ἐν τῇ Ὀξυρυγχιτῶνἐν Ὀξυρυγχιτῶν πόλει ἐπιδεδημηκέναι τοὺς ἑξῆς ἐνγεγραμμένους πρωτήκτορας καὶ κορτιανοὺς ἕνεκεν τῶν θων καὶ συνηθροικέναισυνηθρυκέναισυνηθροκεναι τούς τε καὶ τὰ κοινὰ διοικοῦν τας πρώτους μετὰ σὲ τιμὴν καὶ κτήτορες ἐσχηκέναι τε παρʼ αὐτῶν λόγ,,
p.oxy;10;1254,p.oxy/p.oxy.10/p.oxy.10.1254.xml,Publication of an Appointment,Oxyrhynchos,27. Nov. 260,0260-11-27,,,2,1,πυρ,,δραχμ,no,num_tag,1;30;500,α;λ;φ,"Αὐρήλιος Ἱέραξ ὁ καὶ Δίδυμος στρατηγὸς Κυνοπολίτου τοῦ δοθέντος μοι προσαγγέλματος ὑπὸ κωμαρχῶν κώμης Τερύθεωςρύθεως εἰσδιδόντων τὸν ἑξῆς ἐγγεγραμμένον εἰς δειγματοκαταγωγίαν τοῦ καταγο μένου εἰς τὴν λαμπροτάτην Ἀλεξάν δρειαν δημοσίου πυροῦ ἴσον δημοσίᾳ πρόκιται, ἵνα πάντες εἰδῶσι καὶ ὁοι ἀναδοθεὶς ",,
p.oxy;10;1279,p.oxy/p.oxy.10/p.oxy.10.1279.xml,Lease of State Land,Oxyrhynchos,8. Nov. 139,0139-11-08,,,2,1,πυρ,,δραχμ,no,num_tag,11;3;4;5,γ;ια,Πετρωνίῳ Διονυσίῳ στρατηγῷ παρὰ Ὠφελᾶτος τοῦ καὶ ΚόρακοςΚόρατος ἀπελευθέρου Ἀπίας τῆς καὶ Διονυ σίας Διονυσίου ἀπʼ Ὀξυρύγχων πόλεως. ἐπιδέχομαι μισθώσασ θαι ἐκ τοῦ δημοσίου ἐπʼ ἔτη πέν τε ἀπὸ τοῦ ἐνεστῶτος τρίτου ἔτους Ἀντωνείνου Καίσαρος τοῦ κυρίου ὑπολόγου περὶ Σεναὼ ἐκ τοῦ Ἡρακλείδου καὶ Ἡρακλείδ,,
p.oxy;10;1304,p.oxy/p.oxy.10/p.oxy.10.1304.xml,Application for Payment,Oxyrhynchos,169 - 177 (?),,0169,0177,2,1,πυρ,,,yes,num_tag,23,κγ,δεόμεθα ἐπισταλῆναι ἐκ τοῦ δημοσίου τὰς ὀφειλομένας ἡμῖνἡμεῖν ὑπὲρ τιμῆς πυροῦ συναγοραστικοῦ οὗ ἐμετρήσαμεν ἕως κγ μηνὸς Καισαρείου.,,
p.oxy;12;1536,p.oxy/p.oxy.12/p.oxy.12.1536.xml,List of Land - holders,Oxyrhynchos,II,,0101,0200,2,1,σιτ,,𐅵,no,num_tag,1;1/16;1/2;1/64;1/8;2;21;5,α;β;ε;η;ιϛ;κα;ξδ;𐅵,"ω κα ἔτει κεκυρωμένων· Ἰσᾶς Διογένους τοῦ καὶ Κόττου τοῦ Ἰσᾶτος μητρὸς Σαραποῦτος ἀπʼ Ὀξυρύγχων πόλεως ωνος τοῦ Θεαδήτου του β σφραγῖδος ἄρουραι ε 𐅵 η ιϛ ξδ ὑπὸ Ἄλιτος Ἀπολλοφάνους ἄρουραι ε η ιϛ ξδ, ὧν σιτοφόρου ἄρουρα α 𐅵 η ιϛ ξδ",,
p.oxy;14;1630,p.oxy/p.oxy.14/p.oxy.14.1630.xml,Lease of Land at an increased Rent,Oxyrhynchos,25. Jan. 226 (Jahr unsicher),0226-01-25,,,2,1,σιτ,,δραχμ;ταλαντ,no,num_tag,1;1552;200;3;30;3000;400;5;500,Αφνβ;Γ;α;ε;λ;υ;φ,"ἐμισθωσάμην παρὰ Πτολεμαίου τοῦ καὶ Ἀστοπαρίσωνος καὶ Ἀμμωνίου τοῦ καὶ Ἡρακλείου ἀπὸ σιτικῶν ἐδαφῶν τῶν περὶ τὴν Ὄασιν ὑπαρχόντων τῆς Κλαυδίας Ἰσιδώρας ἀρούρας , ἃς ἔχουσι ἐν ταύτης μισθώσει, καὶ τὴν πρὸς τὸ ἐνεστὸς ἔτος κατασπορὰν τῶν δηλουμένων ἐδαφῶν ποιήσας καὶ ἐπικουρήσας τοῖς κατὰ τόπον γεωργο",,
p.oxy;14;1636,p.oxy/p.oxy.14/p.oxy.14.1636.xml,Cession of Land,Oxyrhynchos,27. Nov. 249,0249-11-27,,,2,1,σιτ,,δραχμ,no,num_tag,1;400;6,α;ϛ,Αὐρήλιος Σερῆνος ὁ καὶ Σαραπίων Ἀγαθείνου μητρὸς Ταποσειριάδος ἀπʼ Ὀξυρύγχων πόλεως Αὐρηλίῳ Πανεσνεῖ Πτόλλιδος μητρὸς Ἀν ς ἀπὸ κώμης Σερύφεως χαίρειν. ὁμολογῶ παρακεχωρηκέναι ἀπὸ τοῦ νῦν εἰς τὸν ἀεὶ χρόνον ἀπὸ τοῦ ὑπάρξαντός μοι ἀγορα στικῷ δικαίῳ περὶ τὴν αὐτὴν Σερῦφιν ἐκ τοῦ ς κλήρου διμοίρου μέρο,,
p.oxy;14;1637,p.oxy/p.oxy.14/p.oxy.14.1637.xml,Division of Landed Property,Oxyrhynchos,256 - 261,,0256,0261,2,1,σιτ,,𐅵,no,num_tag,1/16;1/2;1/4;1/8;10;11;12;2;27;31,β;δ;η;ι;ια;ιβ;ιϛ;κζ;λα;𐅵,"ὁμολογοῦσιν ἀλλήλοις Αὐρήλιοι Ἀμμωνιανὸς καὶ ἡ τούτου ὁμοπατρία καὶ ὁμομητρία ἀδελφὴ Ἡρακλειδίαινα ἀμφότεροι Αὐρηλίου Ἡρακλείδου γενομένου βουλευτοῦ τῆς λαμπροτάτης Ἀλεξανδρίων πόλεωςγενομένου ὁ μὲν Ἀμμωνιανὸς μετὰ κουράτορος Αὐρηλίου Πασίωνος πόλεως καὶ ὡς χρηματίζει, ἡ δὲ Ἡρακλειδίαινα μετʼ ἐπιτρό",,
p.oxy;14;1652A,p.oxy/p.oxy.14/p.oxy.14.1652A.xml,Accounts of Transport,Oxyrhynchos,ca. 314 - 315,,0314,0315,2,1,κριθ,,δραχμ;ταλαντ,no,num_tag,1;21;2712;518;52,Βψιβ;α;κα;νβ;φιη,"ἐρήμων δραχμαὶ κα, ναύλου κριθῆς Ἀλεξανδρείας δραχμαὶ φιη, ἐρήμων δραχμαὶ νβ, γίνονται τάλαντον α δραχμαὶ Βψιβ.",,
p.oxy;14;1652B,p.oxy/p.oxy.14/p.oxy.14.1652B.xml,Accounts of Transport,Oxyrhynchos,ca. 314 - 315,,0314,0315,2,1,κριθ,,δραχμ;ταλαντ,no,num_tag,1631;164;344;3448;4;66;8,Αχλα;Γυμη;δ;η;ξϛ;ρξδ;τμδ,"ἐρήμων δραχμαὶ ξϛ, ναύλου κριθῆς δραχμαὶ Αχλα, ἐρήμων δραχμαὶ ρξδ, γίνονται τάλαντα δ δραχμαὶ τμδη γίνονται τάλαντα δ δραχμαὶ Γυμη.",,
p.oxy;14;1684,p.oxy/p.oxy.14/p.oxy.14.1684.xml,Letter of Horion to Timotheus,Oxyrhynchos,spätes IV,,0376,0400,2,1,κριθ;σιτ,,,yes,num_tag,1;2,,κυρίῳ μου υἱῷ Τιμοθέῳ Ὡρίων. ἀπεδεξάμην τὰ δύο στιχάρια εἰσωφόριαεἰσοφόριαἰσοφόρια καὶ βαρβαρίκια δύο καὶκὰ φακιάριον καὶ οὐη λάριαοὐηράρια δύο . ἀπέστειλάἀπέστελά σοι στιχάριον εἰσωφό ριονἰσοφόριον ἓν καὶ βαρβαρίκι ον ἓν καὶ φακιάριον καὶ οὐηλάριονοὐράριον ἓν καὶ ἥμισυὕμισου με γάλουμεκάλου δελφακί,,
p.oxy;14;1687,p.oxy/p.oxy.14/p.oxy.14.1687.xml,Lease of Land,Oxyrhynchos,184 - 185,,0184,0185,2,1,κριθ,,δραχμ,no,num_tag,1;1/2;180;25;3;4,κε,ἐμίσθωσεν Δημητροῦς ἡ καὶ Θαῆσις Τερεντίου ἀπʼ Ὀξυρύγχων πόλεως μετὰ κυρίου τοῦ ἀνεψιοῦ Ὡρίωνος Ἀμόιτος τοῦ Τερεντίου ἀπὸ τῆς αὐτῆς πόλεως Σαραπίωνι χρηματίζοντι μητρὸς Ταχόιτος ἀπὸ τῆς αὐτῆς πό λεως πρὸς μόνον τὸ ἐνεστὸς κε ἔτος τὰς ὑπαρχούσας αὐτῇ περὶ Νέσλα ἐν μὲν τόπῳ λεγομένῳ Σαμβοῦτος ἄρουραν ,,
p.oxy;14;1719,p.oxy/p.oxy.14/p.oxy.14.1719.xml,Receipt for Rent,Oxyrhynchos,25. Mai 204,0204-05-25,,,2,1,πυρ;σιτ,,δραχμ,no,num_tag,1000;30,λ,Ζωίλος καὶ Σωσία ἀμφότεροι Ζωίλου μητρὸς Αἰλίας ΠριμιγενίηςΠριμιανίηςΠριμιανῆς τῆς καὶ Πρεμεστίνης ἀμφότεροι Ἀντι νοεῖςἈντινωεῖς διʼ ἐμοῦ Ζωίλου Διδύμῳ Θέωνος θέσειθέσι Διδύμου ἀπʼ Ὀξυρύγχων πόλεως χαίρειν. ἀπέσχομενἀπέσχωμεν παρὰ σοῦ τὰς ἐπιβαλλούσας ἡμῖν ὑπὲρ ἀργυρικοῦ φόρουφώρους ὧν γεωργεῖςγεωργ,,
p.oxy;14;1724,p.oxy/p.oxy.14/p.oxy.14.1724.xml,Abstracts of Contracts,Oxyrhynchos,frühes III,,0201,0225,2,1,σιτ,,𐅵,no,num_tag,1/2;1/4;2;25;3,β;γ;δ;κε;𐅵,"παρα χωρῆσαί σοι τὰ καὶ αὐτῇ εἰς τὴν ἐνεστῶσαν ἡμέραν ὑπάρχοντα, ὧν ἐστιν τὸ καθʼ ἕν· ἐν μὲν τῇ μητροπόλει ἐπʼ ἀμφόδου Ἡρῴου οἰκίας β σὺν χρηστηρίοις. διὰ χρηματισμοῦ γενομένου διὰ τοῦ ἐν Ἑρμοῦ πόλει τῇ μεγάλῃ γραφείου τῷ κε ἔτει θεοῦ Κομμόδου Μεσορὴ πρότερον Διονυσίου Κάστορος περὶ τὴν προκειμένην ",,
p.oxy;16;1916v,p.oxy/p.oxy.16/p.oxy.16.1916v.xml,Receipts from estates,Oxyrhynchos,10. März 547 - 19. Okt. 550,,0547-03-10,0550-10-19,2,1,σιτ,,𐅵,no,num_tag,1/2;159;38;6;60;7;8;9,ζ;η;θ;λη;ξ;ρνθ;ϛ;𐅵,"ζητεῖται οπατεκ σίτουσιτον ὀνόματος Κεφαλᾶ, οὕτως· ὑπὲρ ϛ καὶ ζ δημοσίῳ νομίσματα λη 𐅵 ὑπὲρ η δημοσίῳ νομίσματα ξ 𐅵, ὑπὲρ θ δημοσίῳ νομίσματα ξ 𐅵, γίνεται δημοσίῳ νομίσματα ρνθ 𐅵, ὧν ἔσχεν ὑπὲρ η ἰνδικτίονος",,
p.oxy;17;2129,p.oxy/p.oxy.17/p.oxy.17.2129.xml,Taxation Account,Oxyrhynchites,205 - 206 (?),,0205,0206,2,1,σιτ,,δραχμ;οβολ;χαλκ;𐅵,no,num_tag,1;1/2;1/3;10;11;113;114;1181;119;1243;13;1362;1476;15;16;17;176;1772;182;186;195;2;220;23;236;238;273;295;3;309;348;4;40;408;42;45;5;53;59;590;60;8;820;9;952,Αρπα;Ασμγ;Ατξβ;Αυοϛ;Αψοβ;α;β;γ;διώβολον;η;θ;ι;ια;ιγ;ιε;ιζ;ιϛ;κγ;μ;μβ;με;νγ;νθ;ξ;πεντώβολον;ριγ;ριδ;ριθ;ροϛ;ρπβ;ρπϛ;ρϙε;σκ;σλη;σλϛ;σογ;σϙε;τετρώβολον;τθ;τμη;τριώβολον;υη;φϙ;ωκ;ϡνβ;ὀβολὸς;𐅵,"Θμοισεφὼ τοπαρχίας φόρου δραχμαὶ τθ ὀβολὸς ἀμπέλου ἄρουραι γ 𐅵 δραχμαὶ σκ ὀβολὸς σίτου ἄρουραι η, γίνονται δραχμαὶ σλϛ, ἀ β δραχμ δραχμαὶ νγ, γίνονται δραχμαὶ σογ, τὸ γ, λοιπαὶ δραχμαὶ ρπβ. α δραχμῆς δραχμαὶ ια τριώβολον, ἐνκυκλίου δραχμαὶ β πεντώβολον, καταλοχισμῶν τριώβολον Παξάμῳ δραχμαὶ γ, γίνον",,
p.oxy;17;2134r,p.oxy/p.oxy.17/p.oxy.17.2134r.xml,Registration of a Deed of Mortgage,Oxyrhynchos,nach 13. Dez. 170,,0170-12-13,,2,1,σιτ,,δραχμ;μνα,no,num_tag,10;11;12;17;1800;189;1989;20;24;4;5;600,ε;ι;ια;ιβ;ιζ;κ;κδ,βασιλικῷ γραμματεῖ διαδεχομένῳ καὶ τὰ κατὰ τὴν στρατηγίαν παρὰ Σπαρτᾶ Παυσανίου τοῦ Σαραπίωνος μητρὸς Διδύμης ἀπʼ Ὀξυρύγχων πόλεως. οὗ ἐκόμισα ἐκ καταλογείου χρηματισμοῦ ἐστιν ἀντίγραφον· Εἰρηναῖος ὁ ἱερεὺς καὶ ἀρχιδικαστὴς Ὀξυρυγχείτου στρατηγῷ χαίρειν. τοῦ δεδομέ νου ὑπομνήματος ἀντίγραφον μεταδοθ,,
p.oxy;17;2137,p.oxy/p.oxy.17/p.oxy.17.2137.xml,Lease of Land,Episemu epoikion (Oxyrhynchites),27. Nov. 226,0226-11-27,,,2,1,πυρ,,δραχμ,no,num_tag,1;22;44;6;76,α;ϛ,κεχρημάτισται. Αὐρηλίῳ Σαραπίωνι τῷ καὶ Ἀπολλω νιανῷ γυμνασιαρχήσαντι βουλευ τῇ τῆς Ὀξυρυγχειτῶν πόλεως διὰ Αὐρηλίου Ὡρίωνος γραμματέως καὶ Αὐρηλίᾳ Πτολέμᾳ τῇ καὶ Μάγνᾳ διὰ τοῦ ἀνδρὸς Αὐρηλίου Ἀριστίωνος υἱοῦ Διογένους ἀγορανομήσαντος τῆς αὐτῆς πόλεως παρὰ Αὐρηλίου Πατᾶτος Πατᾶτος μητρὸς Θαήσιος ἀπὸ,,
p.oxy;1;114,p.oxy/p.oxy.1/p.oxy.1.114.xml,Letter Concerning Property in Pawn,Oxyrhynchos,II - III,,0101,0300,2,1,σιτ,,μνα,no,num_tag,2;8,β,"τὰς μακαλας οποσμα. νῦν μελησάτω σοι λυτρώσασθαι τὰ ἐμὰ παρὰ Σαρα πίωνα. κεῖται πρὸς β μνᾶς· πεπλήρωκα τὸν τόκον μέχρι τοῦ Ἐπεὶφ πρὸς στατῆρα τῆς μνᾶς· δερματικομαφόρτιν λιβάνινον, δερματικομα φόρτιν ὀνύχινον, χιτὼν καὶ μαφόρτιν λευκὸν ἀληθινοπόρφυρον, φακιάριον λακωνόσημον, λινούδιον ἐμπόρφυρον, ψέ",,
p.oxy;1;45,p.oxy/p.oxy.1/p.oxy.1.45.xml,Land Distribution,Oxyrhynchos,29. Aug. 95,0095-08-29,,,2,1,σιτ,,𐅵,no,num_tag,1;1/12;1/2;1/3;14;6,α;γ;ιβ;ιδ;ϛ;𐅵,"Φανίας καὶ Ἡρακλᾶς καὶ Διογένης ὁ καὶ Ἑρμαῖος οἱ ἀσχολούμενοιδιασχολούμενοι τοὺς καταλοχισμοὺς τοῖς ἀγορανόμοις χαίρειν. Διογένους τοῦ Πτολεμαίου παρακεχωρημένου παρὰ Ταποτά μωνος τῆς Πτολεμαίου τοῦ Κολύλιδος, μετὰ κυρίου τοῦ θυγατριδοῦθυγατριδους Πλουτάρχου τοῦ Πλουτάρχου τοῦ Πλουτάρχου, καθʼ ὁμολο",,
p.oxy;22;2353,p.oxy/p.oxy.22/p.oxy.22.2353.xml,Private Letter,Oxyrhynchites,4. Sept. 32,0032-09-04,,,2,1,πυρ,,δραχμ,no,num_tag,100;19;200;7,ζ;ιθ,Σινθῶνις Ἁρποχρᾶτι τῷ υἱῶι πλεῖστα χαίρειν καὶ διὰ παν τὸς ὑγιαίνειν. κραζόμενα φάσκεις καὶ ἐγὼ φάσ κω. λέγει Διδυμᾶς εἰδέναιεἰιδεν ὅτι μέλλεις παραδοῦ ναι τὸν δοῦλόν μοι. ποιῆσαι αὐτὸν τὸν Ἁρπουχρᾶ δέκα ἔτη παρά σοισε κομᾶν μὴ ἀποστῇἀποστεῖ ἐπεὶἐπὶ τὸ ἀργύ ριν ἐνήνοχέἐνηνυχέ μοι ὁ υἱὸς Ἔρως διακοσί,,
p.oxy;27;2471,p.oxy/p.oxy.27/p.oxy.27.2471.xml,Cancellation of a συγχώρησις of Loan,Oxyrhynchos,ca. 50,0050,,,2,1,σιτ,,ταλαντ,no,num_tag,13,,ἀρχιδικαστῇ καὶ πρὸς τῆι ἐπιμελείᾳ τῶν χρηματιστῶν καὶ τῶν ἄλλων κριτηρίων παρὰ Τιβερίων Κλαυδίων Βίωνος υἱῶν Κύρεινα Δημητρίου καὶ Ἰσι δώρου Δημητρίου καὶ Ἰσιδώρου ἀμφοτέρων Βίωνος Δημητρίου ἱερέως καὶ γυμνασιάρχου καὶ τῶν ἐν τῷ Μουσείῳ σιτουμένων ἀτελῶν καὶ παρὰ Χαιρήμονος τοῦ Ἀλε συνχωροῦμεν πρὸς,,
p.oxy;27;2473,p.oxy/p.oxy.27/p.oxy.27.2473.xml,Petition to a Strategus,Oxyrhynchos,11. Sept. 229,0229-09-11,,,2,1,σιτ,,,yes,num_tag,1;1/2;1/32;1/4;1/8;11;14;2;8;9,η;θ;ιδ,"Αὐρηλίῳ Λεωνίδῃ στρατηγῷ Ὀξυρυγχίτου παρὰ Αὐρηλίων Πτολλίωνος Ἀμόιτος τοῦ Σαραπίωνος, μητρὸς Διδύμης, καὶ Ἀπίωνος τοῦ καὶ Ἀμμωνίου Ἀπίωνος ἐπικαλουμένου Παυσειρίωνος, μητρὸς Οὐαριάνης, ἀμφοτέ ρων ἀπʼ Ὀξυρύγχων πόλεως, κοσμητῶν, βουλευτῶν τῆς αὐτῆς πόλεως. κατὰ συν χώρησιν τελειωθεῖσαν διὰ τοῦ καταλο",,
p.oxy;2;286,p.oxy/p.oxy.2/p.oxy.2.286.xml,Claim of a Creditor,Oxyrhynchos,17. Mai 82,0082-05-17,,,2,1,σιτ,,δραχμ,no,num_tag,2000;22;30;5,κβ;λ,αυησα δαπανησασατουειου ὡμολόγηκεν τὴν Ζηνά ριον ἀποδώσειν μετʼ ἔτη πέντε τῇ τοῦ Ἥρωνος μητρὶ Φιλουμένῃ Ἥρωνος ἃς ἐδάνεισεν ἡ Φιλουμένη ἐμοί τε καὶ τῇ μητρί μου Θαήσι κατὰ συνγραφὴν τελειωθεῖσαν διὰ τοῦ ἐν τῇ Ὀξυρύγχων πόλει μνημονίου τῷ ἐνάτῳ ἔτει θεοῦ Οὐεσπασιανοῦ Φαρμοῦθι ἀργυρίου δραχμὰς δισχι λ,,
p.oxy;34;2722,p.oxy/p.oxy.34/p.oxy.34.2722.xml,Mortgage Contract,Oxyrhynchos,30. März 154,0154-03-30,,,2,1,πυρ,,δραχμ;μνα,no,num_tag,17;4;600,δ;ιζ,αθας Θῶνις Ψενεφθᾶτος τοῦ Ψενεφθᾶτος μητρὸς ἀπʼ Ὀξυρύγχων πόλεως πυραίθης Ἀθηνᾶς Θοήριδος θεᾶς μεγίστης Πέρσης τῆς ἐπιγονῆς τῷ ἐμαυτοῦ ἀδελφιδῷ Θώνει Ἡφαιστᾶτος τοῦ Ψενεφθᾶτος μητρὸς Τασεῦτος ἀπὸ τῆς αὐτῆς πόλεως πυραίθῃ τῆς αὐτῆς θεοῦ χαίρειν· ὁμολογῶ ἔχειν παρὰ σοῦ διὰ τῆς ἐπὶ τοῦ πρὸς Ὀξυρύγχων π,,
p.oxy;3;486,p.oxy/p.oxy.3/p.oxy.3.486.xml,Petitions to the Epistrategus and Praefect,Alexandria,nach 10. Okt. 131,,0131-10-10,,2,1,κριθ;σιτ,,,yes,num_tag,11;12;16,ια;ιβ;ιϛ,Ἰουλίῳ Οὐαριανῷ ἐπιστρατήγῳ Ἑπτὰ νομῶν καὶ Ἀρσινοείτου παρὰ Διονυσίας τῆς Χαιρήμονος μητρὸς Ἑρμιόνης τῆς Χαιρήμονος τῶν ἀπὸ τῆς μητροπόλεως τοῦ Ὀξυρυγχείτου νομοῦ. ἐνστάσης μοι ἀμφισβητήσε ως πρὸς Σαραπίωνά τινα Μνησιθέου ὅστις ὃ ἠγόρασα κτῆμα ἀμπελικὸν καὶ σιτικὰσειτικὰ ἐδάφη παρὰ τοῦ πατρὸς αὐτοῦ ,,
p.oxy;3;506,p.oxy/p.oxy.3/p.oxy.3.506.xml,Loan of Money on Security,"Oxyrhynchos (Oxyrhynchites, Ägypten)","nach
                28. Nov. 143",,0143-11-28,,2,1,σιτ,,δραχμ;ταλαντ,no,num_tag,1;1/2;14;600,,ρ αυαι μ μεναις νι ἐπὶ ττα καὶ ἐπάναγκον παρέξασθαι τῷ δεδανεικότι ἢ τοῖς παρʼ αὐτοῦ ταῦτα διὰ παντὸς βέβαια ἀπὸ πάντων πάσῃ βεβαιώσει καὶ κα θαρὰν ἀπὸ πάσης γεωργίας βασιλικῆς καὶ οὐσιακῆς γῆς καὶ παντὸς εἴδους καὶ πάσης παραγραφῆςυσ ἀπὸ δὲ δημοσίων καὶ τελεσμάτων πάντων ἀπὸ τῶν ἐπάνω χρόνων μέχρι ,,
p.oxy;3;514,p.oxy/p.oxy.3/p.oxy.3.514.xml,Receipt for Salary,Oxyrhynchos,190 - 191,,0190,0191,2,1,σιτ,,δραχμ,no,num_tag,30;400,λ;υ,"Νείλῳ χρηματίζοντι μητρὸς Σοήριος καὶ τῷ σὺν αὐτῷ ἀπαιτητῇ σιτικῶν σα χαιρειν ἔσχον παρʼ ὑμῶν ὀφειλόντων ὑπὲρ καὶ φόρων τῶν ἐν απο Ταλαὼ ἐχόντων περὶ Σιναρὺ γενήματος τοῦ διελθόντος λ ἔτους χαίρειν. ἔσχον παρʼ ὑμῶν ὑπὲρ ὀψωνίου ἀργυρίου δραχμὰς υ, τοῦ καταχωρισμοῦ τῶν βιβλίων ὄντος πρὸς ἐμὲ οντ καὶ ",,
p.oxy;3;530,p.oxy/p.oxy.3/p.oxy.3.530.xml,Letter of Dionysius,Oxyrhynchos,II,,0101,0200,2,1,πυρ,,δραχμ,no,num_tag,100;112;20;4;8,κ,"Διονύσιος Τεθεῦτι τῆι μητρὶ χαίρειν. περὶ ὧν μοι γράφεις ἐπιστολῶνἐπιστολην πασῶν ἐκομισάμην περὶ δὲ τῶν πυρῶν τῶν πυ ρῶν ὧν σε ἀπῄτηκαν οἱ πράκτορες ὁμόλογοί εἰσι ἐμὲ δὲ ἐλελήθει διαστέλλειν τι, τὸ δὲ ναύβιον καὶ τὰ ἄλλα πάντα πλήρη διέγρα ψα. τὸ δὲ πραγμάτιον περὶ οὗ ἔγραψα Θέωνι μὴ μελέτω σοι εἰ ",,
p.oxy;41;2986,p.oxy/p.oxy.41/p.oxy.41.2986.xml,Letter of Chaeremon to Theon,Oxyrhynchos,II - III,,0101,0300,2,1,κριθ,,δραχμ;οβολ,no,num_tag,15;17;2;20;24;4,β;δ;ιε;ιζ;κ;κδ,"παρὰ Χαιρήμονος χαίροις κύριέκύδιέ μου Θέων. μάθε ὅτι ἐξεζήτησαἐξξεζήτησα ὅλην τὴν Σεντὼ καὶ οὐχοὐ εὗρονεὗδον εὗδον παράπαδά τινος ἐν τῇ Σεντὼ μούια δ δραχμῶν κδ, καὶ ἦρκα μούια β δραχμῶν κ ταῖς βουσὶβουσεὶ τῆς Σεντώ. οὐδὲ γὰρ χορτοπάτημα ἔχουσι οὐδὲ ἄχυρον ἐν τῇ Σεντώ, οὐδὲὀδὲ ἐν τῇ Θώλθει χορ τοπά",,
p.oxy;42;3047,p.oxy/p.oxy.42/p.oxy.42.3047.xml,Declaration of Uninundated and Artificially Irrigated Land,Phobou (Oxyrhynchites),25. Febr. - 26. März 245,,0245-02-25,0245-03-26,2,1,σιτ,,𐅵,no,num_tag,1;1/128;1/16;1/2;1/3;1/32;1/4;1/64;1/8;10;107;114;12;120;122;13;130;14;15;160;164;175;19;2;20;205;218;23;24;25;26;27;280;29;3;3/4;30;306;31;35;36;38;4;461;5;50;51;53;56;6;602;66;8;80;9,α;β;γ;δ;ε;η;θ;ι;ιβ;ιγ;ιδ;ιε;ιθ;ιϛ;κ;κγ;κδ;κε;κζ;κθ;κϛ;λ;λα;λβ;λε;λη;λϛ;ν;να;νγ;νϛ;ξδ;ξϛ;π;ρζ;ριδ;ρκ;ρκβ;ρκη;ρλ;ρξ;ρξδ;ροε;σε;σιη;σπ;τϛ;υξα;χβ;ϛ;𐅵;𐅸,λϛ κωμογραμματεῖ Φοβώου καὶ ἄλλων κωμῶν τῆς πρὸς ἀπηλιώτην τοπαρχίας παρὰ Καλπουρνίας Ἡρακλείας τῆς καὶ Εὐδαμίας θυγατρὸς Καλπουρ νίου Θέωνος τῶν ἐν Μουσείῳ σιτηθέντωνσειτηθέντων διὰ Αὐρηλίου Ἱέρακος γραμματέως. ἀπογράφομαι πρὸς τὸ ἐνεστὸς β ἔτος ἣν ἔχω περὶ Θμοινακωμ ἀγυοτομήτουἀγυοτοτομήτου εἰς το,,
p.oxy;43;3105,p.oxy/p.oxy.43/p.oxy.43.3105.xml,Rescript of Severus; Application to a Strategus,Oxyrhynchos,229 - 235,,0229,0235,2,1,σιτ,,,yes,num_tag,8,η,παρεχώρησας ἐστιν μὴ τῷ ταμείῳ ἡμῶν τὴν παραχώ ρησιν γενέσθαι ἀλλὰ τῷ εἰς τὴν λειτουργίαν ελ σε ὃς ἀναλαβών σου τὰ ὑπάρχοντα τὸ τίμημάτείμημά σου τὸ πολιτικὸνπολειτικὸν παρέξει καὶ τὴν λειτουργίαν ἀποπληρώσει. τὸ γὰρ ταμεῖον ἡμῶν τῶν τοιούτων παραχωρήσεων οὐκ ἐφίεται. ἡ δὲ ἐπιτιμίαἐπιτειμία σουσοι ἐ,,
